id,name_hu,name_latin,category,region,era,period,epoch,mya_min,mya_max,height_m_min,height_m_max,length_m_min,length_m_max,weight_kg_min,weight_kg_max,discovery_year,discoverer_name,description_hu,rarity,created_at,updated_at,taxonomy_group,pack_number,education_level,edu,height_m_est,height_m_est_max,height_m_est_min,taxonomy_hu,diet_hu,diet_eng,latin_name_end
4536cd60-7b66-4671-829a-c4e0702eb6d4,Nodosaurus,Nodosaurus,dinosaur,Észak-Amerika,Mezozoikum,Kréta,kora-kréta,110,100,1.65,null,5,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,1.65,null,ismeretlen,unknown,
1a221129-6cfd-497a-b5d4-df3e9c03c83f,Majungasaurus,Majungasaurus crenatissimus,dinosaur,Afrika,Mezozoikum,Kréta,késő-kréta,70.0,66.0,2.28,2.66,6.0,7.0,1000.0,1500.0,1896,"Charles Depéret, 1896 (eredeti leírás); modern revízió: Scott Sampson és David Krause, 1996–2007","Ez a rövid, zömök koponyájú, durva csonttüskével a feje tetején díszített ragadozó volt Madagaszkár szigetének csúcspredátora a kréta időszak végén. Csontjain talált, saját fajtársaitól származó fogásnyomok alapján a Majungasaurus az egyik legjobban dokumentált kannibál dinoszaurusz, amely alkalmanként a saját fajtársait is megette, valószínűleg tetemfosztás vagy táplálékhiány miatt. Madagaszkár hosszú szigeti elszigeteltsége miatt közelebbi rokonságban állt a dél-amerikai abelisauridákkal, mint a kontinentális Afrika akkori theropodáival, ami a Gondwana egykori szétesésének fontos bizonyítéka.",common,2026-06-28 05:03:00.009612+00,2026-06-28 05:03:00.009612+00,"Saurischia (Theropoda, Abelisauridae)",2,egyetem,3,2.66,2.66,2.28,"Saurischia (Theropodák, Abelisauridák)",ragadozó,carnivore,crenatissimus
12a3de89-c4a2-462b-8878-c2c301d1682d,Afrovenator,Afrovenator,dinosaur,Afrika,Mezozoikum,Kréta,kora-kréta,132,121,2.97,null,9,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,2.97,null,ismeretlen,unknown,
9e0b58f2-9596-485f-bd95-93b55f6027f6,Mochlodon,Mochlodon vorosi,dinosaur,Kárpát-medence,Mezozoikum,Kréta,késő-kréta,85,85,null,0.70,null,2.0,null,null,2012,"Iharkúti kutatócsoport, 2012","Az iharkúti bauxitbánya üledékes rétegeiből számos izolált csont és fog került elő, amelyek erről a két lábon járó növényevőről tanúskodnak. Ez a dínó az európai kréta időszaki kontinentális és szigeti faunákra rendkívül jellemző Rhabdodontida csoport egyik jellegzetes magyarországi képviselője. A fajneve Vörös Attila akadémikus, paleontológus előtt tiszteleg a hazai kutatások támogatásáért.",common,2026-06-28 04:57:47.338575+00,2026-06-28 04:57:47.338575+00,"Ornithischia (Ornithopoda, Rhabdodontidae)",2,általános iskola,1,0.70,0.70,null,"Ornithischia (Madárlábúak, Rhabdodontidák)",növényevő,herbivore,vorosi
62fe28ba-9764-49e2-9837-34f2cddde391,Spinops,Spinops,dinosaur,Észak-Amerika,Mezozoikum,Kréta,késő-kréta,76,76,1.98,null,6,null,1000,2000,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,1.98,null,ismeretlen,unknown,
2bdc8f7a-f1f4-43a3-b74b-706117e53946,Zhuchengtyrannus,Zhuchengtyrannus,dinosaur,Ázsia,Mezozoikum,Kréta,késő-kréta,73.5,73.5,3.63,null,11,null,6000,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,3.63,null,ismeretlen,unknown,
fa831dfc-dc15-491f-9e91-971f081ab762,Saichania,Saichania,dinosaur,Ázsia,Mezozoikum,Kréta,késő-kréta,80,80,2.18,null,6.6,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,2.18,null,ismeretlen,unknown,
5871bd9a-6e78-4bfd-9ccc-400ff53e4fb2,Duriavenator,Duriavenator,dinosaur,Európa,Mezozoikum,Jura,középső-jura,170,170,1.98,2.31,6,7,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,2.31,2.31,1.98,null,ismeretlen,unknown,
c08bec13-7765-4962-8931-fdc19d49168d,Dryosaurus,Dryosaurus,dinosaur,Észak-Amerika,Mezozoikum,Jura,késő-jura,155,140,1.32,null,4,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,1.32,null,ismeretlen,unknown,
4dc37e6f-c9ac-4d50-a56d-3a204200bc55,Pachyrhinosaurus,Pachyrhinosaurus,dinosaur,Észak-Amerika,Mezozoikum,Kréta,késő-kréta,76,74,1.98,null,6,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,1.98,null,ismeretlen,unknown,
a8fb36d3-d43f-4a01-8254-0ccd58e883a4,Lophorhothon,Lophorhothon,dinosaur,Észak-Amerika,Mezozoikum,Kréta,késő-kréta,84,71,1.49,null,4.5,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,1.49,null,ismeretlen,unknown,
3ace36b3-b5f7-4515-a173-75ea4bbb4628,Sciurumimus,Sciurumimus,dinosaur,Európa,Mezozoikum,Jura,késő-jura,156,151,null,null,null,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,null,null,ismeretlen,unknown,
dc392c10-1b2c-46dd-ab95-2bc8ee780651,Mamenchisaurus,Mamenchisaurus,dinosaur,Ázsia,Mezozoikum,Jura,késő-jura,155,145,7.26,null,22,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,7.26,null,ismeretlen,unknown,
8a407e69-4a4b-4c9e-8adb-7bdfc9a3e150,Ligabuesaurus,Ligabuesaurus,dinosaur,Dél-Amerika,Mezozoikum,Kréta,kora-kréta,121,99,7.92,null,24,null,null,null,1998,José Bonaparte,"A Ligabuesaurus egy kora kréta időszakban élt, nagyméretű titanoszaurusz szauropoda növényevő, amelynek maradványait Argentínában találták meg. Testhosszát a kutatók körülbelül 20-24 méterre becsülik, és különleges anatómiája átmenetet mutat a bazális szauropodák és a fejlett titanoszauruszok között. Mellső végtagjai a többi szauropodához képest viszonylag hosszúak voltak, ami a Brachiosauridákhoz hasonló, kissé megemelt vállövet és testtartást eredményezett. Ez a felépítés lehetővé tette számára, hogy hatékonyan érje el a magasabban fekvő növényi részeket a korabeli ártéri erdőkben.",common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,9,bonus,5,null,null,7.92,null,ismeretlen,unknown,
3d513f88-4775-425b-ab21-3aa10870473d,Diamantinasaurus,Diamantinasaurus matildae,dinosaur,Ázsia,Mezozoikum,Kréta,késő-kréta,98,95,4.95,5.28,15.0,16.0,22000,null,2009,Scott Hocknull,"Queenslandben talált szauropoda, amely közeli rokonságban állhatott dél-amerikai titanoszauruszokkal.",rare,2026-06-30 04:46:58.828164+00,2026-06-30 04:46:58.828164+00,null,3,doktori,4,5.28,5.28,4.95,null,ismeretlen,unknown,matildae
f84a1c05-6784-41c7-bd83-bd3b48ca06dc,Anserimimus,Anserimimus,dinosaur,Ázsia,Mezozoikum,Kréta,késő-kréta,84,65,1.16,null,3.5,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.16,null,ismeretlen,unknown,
f526f703-0b6c-435e-ada0-c826f51b8ac5,Thescelosaurus,Thescelosaurus,dinosaur,Észak-Amerika,Mezozoikum,Kréta,késő-kréta,76,66,1.16,null,3.5,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,1.16,null,ismeretlen,unknown,
70f819d2-80e0-46da-8575-57f95111bab4,Torosaurus,Torosaurus,dinosaur,Észak-Amerika,Mezozoikum,Kréta,késő-kréta,70,65,2.48,null,7.5,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,2.48,null,ismeretlen,unknown,
7aafe35a-a401-4a3b-a62e-4f99a6fa7586,Tenontosaurus,Tenontosaurus,dinosaur,Észak-Amerika,Mezozoikum,Kréta,kora-kréta,120,110,2.31,null,7,null,900,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,2.31,null,ismeretlen,unknown,
2e017e61-a2ec-4705-b5b8-62ecc77ff81f,Zephyrosaurus,Zephyrosaurus,dinosaur,Észak-Amerika,Mezozoikum,Kréta,kora-kréta,120,110,0.59,null,1.8,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,0.59,null,ismeretlen,unknown,
e07031cc-27da-4fa0-9755-1db5701e8543,Pantydraco,Pantydraco,dinosaur,Európa,Mezozoikum,null,null,209,201,0.99,null,3,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.99,null,ismeretlen,unknown,
aa77a8d3-9d2b-4f5f-b4ff-47cd863f33c6,Austrosaurus,Austrosaurus,dinosaur,Ausztrália,Mezozoikum,Kréta,kora-kréta,112,99,4.95,null,15,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,4.95,null,ismeretlen,unknown,
5faf7c1e-a005-4451-b6b5-b5474f253e3c,Yandusaurus,Yandusaurus,dinosaur,Ázsia,Mezozoikum,Jura,középső-jura,169,159,0.99,null,3,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.99,null,ismeretlen,unknown,
b4151322-594c-4575-bbae-21fcb1a9be69,Ajkaceratops,Ajkaceratops kozmai,dinosaur,Kárpát-medence,Mezozoikum,Kréta,késő-kréta,85,85,null,0.45,null,1.5,null,null,2009,Ősi Attila és munkatársai,"Az iharkúti lelőhelyről előkerült különleges csőrrész és állkapocstöredékek alapján írták le a fajt 2010-ben. Ez a kisméretű, galléros növényevő állat egy jellegzetes papagájcsőrszerű szájjal rendelkezett, amellyel a keményebb növényi részeket is képes volt megőrölni. Felfedezése nemzetközi szinten is hatalmas szenzációnak számított, mivel ez volt az első bizonyított ceratopsia dinoszaurusz Európa területén.",common,2026-06-28 04:57:47.338575+00,2026-06-28 04:57:47.338575+00,Ornithischia (Ceratopsia),2,általános iskola,1,0.45,0.45,null,Ornithischia (Tülkös dinoszauruszok),növényevő,herbivore,kozmai
f4e0a787-7060-47bc-b8be-f26cd5a88a16,Neuquenosaurus,Neuquenosaurus,dinosaur,Dél-Amerika,Mezozoikum,Kréta,késő-kréta,71,65,3.30,4.95,10,15,null,null,1893,Santiago Roth (leírta Richard Lydekker),"A Neuquenosaurus egy kisméretű, erősen specializálódott titanoszaurusz szauropoda növényevő, amely a késő kréta időszakban élt a mai Argentína területén. Testhossza mindössze a 10-15 métert érte el, ami kifejezetten aprónak számít a szauropodák óriásokkal teli világában. Hátát és oldalát csontos lemezek és göbök (osteodermák) védték a ragadozók ellen, hasonlóan a Saltasaurushoz, amellyel közeli rokonságban állt. Alacsonyabb termete és robusztus testfelépítése miatt kiválóan alkalmazkodott a talajszinthez közelebbi szívósabb növényzet legeléséhez.",common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,9,bonus,5,4.95,4.95,3.30,null,ismeretlen,unknown,
6692fe13-5aec-4212-b5b0-401368c2c4f8,Xenoposeidon,Xenoposeidon,dinosaur,Európa,Mezozoikum,Kréta,kora-kréta,140,140,null,null,null,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,null,null,ismeretlen,unknown,
e27b37bb-a83b-4ac3-896f-9f637873c0ec,Shanag,Shanag,dinosaur,Ázsia,Mezozoikum,Kréta,kora-kréta,142,126,0.15,null,0.45,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.15,null,ismeretlen,unknown,
71942677-b7d6-4833-9286-23e512866af4,Noasaurus,Noasaurus,dinosaur,Dél-Amerika,Mezozoikum,Kréta,késő-kréta,84,65,0.33,0.99,1,3,null,null,1980,Jaime Powell és José Bonaparte,"A Noasaurus egy kistermetű, különleges theropoda dinoszaurusz, amely a késő kréta időszakban élt Dél-Amerika északi részén. Testhossza nagyjából 1-2 méter lehetett, és kezdetben azt hitték, hogy a lábain hordott sarló alakú karmot, mint a dromaeosauridák. Későbbi vizsgálatok kimutatták, hogy ez a nagyméretű, görbe karom valójában a mellső végtagjain, a mancsain helyezkedett el, és a zsákmány megragadására szolgált. Gyors és mozgékony vadászként feltehetően kisebb gyíkokkal, emlősökkel és rovarokkal táplálkozott a kréta időszaki aljnövényzetben.",common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,9,bonus,5,0.99,0.99,0.33,null,ismeretlen,unknown,
f6f2ac51-a32e-4872-a77d-f4033d3a6b9e,Mantellisaurus,Mantellisaurus atherfieldensis,dinosaur,Európa,Mezozoikum,Kréta,kora-kréta,125.0,125.0,null,2.45,null,7.0,null,1000.0,1914,leírta Reginald Hooley,"Az Iguanodon közeli, ám annál jóval karcsúbb és könnyedebb felépítésű rokona, amely szintén a kora kréta időszakban élt Angliában. Eredetileg az Iguanodon egyik fajaként, 'Iguanodon atherfieldensis' néven írták le, és csak 2007-ben sorolták át egy önálló nembe a csontváz alaposabb vizsgálata után. Karcsúbb testfelépítése arra utal, hogy gyorsabban és könnyedebben mozoghatott, mint robusztusabb rokona.",common,2026-06-28 05:04:05.68662+00,2026-06-28 05:04:05.68662+00,"Ornithischia (Ornithopoda, Iguanodontidae)",2,középiskola,2,2.45,2.45,null,"Ornithischia (Madárlábúak, Iguanodontidák)",növényevő,herbivore,atherfieldensis
be0ece60-5c62-4a16-a1d2-69de0e42ebda,Atlascopcosaurus,Atlascopcosaurus,dinosaur,Ausztrália,Mezozoikum,Kréta,kora-kréta,121,97,0.99,null,3,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.99,null,ismeretlen,unknown,
762b4b30-c3f0-4bd8-82bb-23587ba86fbc,Yinlong,Yinlong,dinosaur,Ázsia,Mezozoikum,Jura,késő-jura,159,154,0.40,null,1.2,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.40,null,ismeretlen,unknown,
2e008c78-c6ef-4bb8-9491-8aaf7e9198f1,Acrocanthosaurus,Acrocanthosaurus,dinosaur,Észak-Amerika,Mezozoikum,Kréta,kora-kréta,115,105,3.96,null,12,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,3.96,null,ismeretlen,unknown,
9ab9d3b4-cd16-49cd-9107-d72826b226ef,Supersaurus,Supersaurus,dinosaur,Észak-Amerika,Mezozoikum,Jura,késő-jura,154,142,11.55,14.85,35,45,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,14.85,14.85,11.55,null,ismeretlen,unknown,
169af7a2-e9bd-4d0b-86e6-5d634aaa7b5a,Saurophaganax,Saurophaganax,dinosaur,Észak-Amerika,Mezozoikum,Jura,késő-jura,154,142,3.96,null,12,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,3.96,null,ismeretlen,unknown,
cb8ed82a-18c8-41c5-bf5f-23b2032da560,Apatosaurus,Apatosaurus,dinosaur,Észak-Amerika,Mezozoikum,Jura,késő-jura,154,145,6.93,null,21,null,null,null,1877,Arthur Lakes (leírta Othniel Charles Marsh),"Az Apatosaurus (amelyet a nagyközönség hosszú időn át Brontosaurus néven is ismert) egy hatalmas, négy lábon járó növényevő szauropoda a késő jura időszakból, Észak-Amerikából. Átlagos hossza elérte a 21-23 métert, tömege pedig a 16-22 tonnát, miközben testét masszív, oszlopszerű lábak tartották. Rendkívül hosszú nyaka végén apró koponya ült kréta-szerű fogakkal, amelyekkel a leveleket tépte le a fákról, míg hosszú, ostorszerű farkát védekezésre használta a ragadozókkal szemben. Hatalmas emésztőrendszere lehetővé tette, hogy a naponta elfogyasztott hatalmas mennyiségű rostos növényi anyagot hatékonyan feldolgozza.",common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,5,bonus,5,null,null,6.93,null,ismeretlen,unknown,
c29871b3-2a97-4d3f-9364-56de5c4f12c6,Lourinhanosaurus,Lourinhanosaurus antunesi,dinosaur,Európa,Mezozoikum,Jura,késő-jura,150.0,150.0,null,1.90,null,5.0,null,700.0,1998,leírta Octávio Mateus,"Egy nagytestű késő jura időszaki ragadozó Portugáliából, amelynek a kutatók egy megkövesedett fészkét és tojásait is sikerült feltárniuk. Ez a lelet az egyik legritkább közvetlen bizonyítékot adja a jura időszaki európai dinoszauruszok szaporodási szokásairól. A tojások belsejében embriók maradványait is megtalálták, amelyek segítettek megérteni a faj fejlődésének korai szakaszát.",common,2026-06-28 05:04:05.68662+00,2026-06-28 05:04:05.68662+00,"Saurischia (Theropoda, Allosauroidea)",2,középiskola,2,1.90,1.90,null,"Saurischia (Theropodák, Alloszaurusz-alkatúak)",ragadozó,carnivore,antunesi
1580b989-2e57-40dd-afdb-ab77cabf8d1b,Jingshanosaurus,Jingshanosaurus,dinosaur,Ázsia,Mezozoikum,Triász,késő-triász,205,190,1.65,null,5,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.65,null,ismeretlen,unknown,
d41bdc02-0a06-462c-b034-38a8ecfd261d,Dilong,Dilong,dinosaur,Ázsia,Mezozoikum,Kréta,kora-kréta,125,125,0.66,null,2,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.66,null,ismeretlen,unknown,
51f7d3ed-e097-4645-b60e-46b318b23cfa,Yutyrannus,Yutyrannus,dinosaur,Ázsia,Mezozoikum,Kréta,kora-kréta,125,125,2.97,null,9,null,1414,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,2.97,null,ismeretlen,unknown,
292bd397-9f13-4d4b-bfec-e91eee7f0630,Procompsognathus,Procompsognathus,dinosaur,Európa,Mezozoikum,Triász,késő-triász,221,210,0.33,null,1,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.33,null,ismeretlen,unknown,
197c6f1b-0dfa-4309-8fce-7bfdf1049073,Shuvuuia,Shuvuuia,dinosaur,Ázsia,Mezozoikum,Kréta,késő-kréta,81,75,0.20,null,0.6,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.20,null,ismeretlen,unknown,
0e8e1a01-26f9-47e3-b373-cebce942561a,Shantungosaurus,Shantungosaurus,dinosaur,Ázsia,Mezozoikum,Kréta,késő-kréta,78,74,4.95,null,15,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,4.95,null,ismeretlen,unknown,
7d9af714-4007-4061-8eb8-2f10c50bdfc7,Hypselospinus,Hypselospinus,dinosaur,Európa,Mezozoikum,Kréta,kora-kréta,141,137,1.98,null,6,null,400,1000,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.98,null,ismeretlen,unknown,
e731abcf-3bc7-46c9-a212-591936fabd78,Probactrosaurus,Probactrosaurus,dinosaur,Ázsia,Mezozoikum,Kréta,kora-kréta,121,99,1.98,null,6,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.98,null,ismeretlen,unknown,
e447addd-8ecd-4fc0-ab5c-d28e9dbd57de,Brachiosaurus,Brachiosaurus,dinosaur,Észak-Amerika,Mezozoikum,Jura,késő-jura,155,140,9.90,null,30,null,null,null,1900,Elmer S. Riggs,"A Brachiosaurus az egyik legismertebb jura időszaki óriás növényevő szauropoda, amely Észak-Amerika dús vegetációjú vidékeit lakta. Más szauropodákkal ellentétben a mellső lábai lényegesen hosszabbak voltak, mint a hátsók, ami a mai zsiráfokhoz hasonló, felfelé meredő testtartást kölcsönzött neki. Ennek és gigantikus, 12-16 méteres magasságának köszönhetően könnyedén lelegelte a legmagasabb fák koronáját is, ahová más dínók nem értek el. Testhossza elérte a 22 métert, tömege a 30-40 tonnát, és puszta mérete miatt felnőtt korára sebezhetetlenné vált a ragadozókkal szemben.",common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,5,bonus,5,null,null,9.90,null,ismeretlen,unknown,
31376704-7258-4956-983d-836b36e7f0c3,Pelecanimimus,Pelecanimimus polyodon,dinosaur,Európa,Mezozoikum,Kréta,kora-kréta,126.0,126.0,null,0.95,null,2.5,null,30.0,1993,Bernardino Pérez-Moreno csapata,"Egy korai, primitív 'struccdinó', amelynek állkapcsában a kutatók több mint 200 apró fogat számoltak meg, szemben a későbbi ornithomimosaurusok teljesen fogatlan csőrével. A csontváz mellett egy bőrlebeny lenyomatát is megtalálták a torka környékén, amely egy pelikánszerű, táguló bőrtasakra utalhatott, innen ered a neve is. A híres spanyolországi Las Hoyas lelőhely egyik legkülönlegesebb fosszíliája.",common,2026-06-28 05:04:05.68662+00,2026-06-28 05:04:05.68662+00,"Saurischia (Theropoda, Ornithomimosauria)",3,középiskola,2,0.95,0.95,null,"Saurischia (Theropodák, Struccszerű dinoszauruszok)",mindenevő,omnivore,polyodon
a8230058-1b6b-42c0-b7ea-ad88d60c118c,Brontomerus,Brontomerus,dinosaur,Észak-Amerika,Mezozoikum,Kréta,kora-kréta,110,110,4.62,null,14,null,6000,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,4.62,null,ismeretlen,unknown,
a9b0271c-7477-4f91-88d1-16da414a1ce9,Saurornithoides,Saurornithoides,dinosaur,Ázsia,Mezozoikum,Kréta,késő-kréta,85,80,0.99,null,3,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.99,null,ismeretlen,unknown,
6c0c83a2-b553-47b1-82c2-4f5a3f3e9c31,Ampelosaurus,Ampelosaurus,dinosaur,Európa,Mezozoikum,Kréta,késő-kréta,71,65,4.95,null,15,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,4.95,null,ismeretlen,unknown,
7bd51850-66d4-4fb2-b573-d107c8ed247d,Barosaurus,Barosaurus,dinosaur,Észak-Amerika,Mezozoikum,Jura,késő-jura,155,145,7.92,null,24,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,7.92,null,ismeretlen,unknown,
43380f6a-fb06-4549-97da-862ba7836793,Camptosaurus,Camptosaurus,dinosaur,Észak-Amerika,Mezozoikum,Jura,késő-jura,155,145,1.65,null,5,null,1000,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,1.65,null,ismeretlen,unknown,
fc9f06b1-1e86-4586-8f5c-3b670ebe73f8,Coelurus,Coelurus,dinosaur,Észak-Amerika,Mezozoikum,Jura,késő-jura,155,145,0.59,null,1.8,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,0.59,null,ismeretlen,unknown,
83a55e1d-806b-42ab-8b35-da0a54e66daf,Chasmosaurus,Chasmosaurus,dinosaur,Észak-Amerika,Mezozoikum,Kréta,késő-kréta,76,74,1.65,null,5,null,2500,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,1.65,null,ismeretlen,unknown,
83638149-d6eb-4cf4-845b-58b4c9639830,Marshosaurus,Marshosaurus,dinosaur,Észak-Amerika,Mezozoikum,Jura,késő-jura,154,142,1.98,null,6,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,100,null,null,1.98,null,ismeretlen,unknown,
a2948665-050b-43cb-b0ac-32532a154fca,Dacentrurus,Dacentrurus,dinosaur,Európa,Mezozoikum,Jura,késő-jura,154,150,1.98,null,6,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,1.98,null,ismeretlen,unknown,
67a5833a-3aab-4910-82e7-89f300ebc774,Yangchuanosaurus,Yangchuanosaurus,dinosaur,Ázsia,Mezozoikum,Jura,késő-jura,160,144,3.30,null,10,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,3.30,null,ismeretlen,unknown,
e14d1ccd-8df5-4e68-af3f-280dd8b8b1d2,Omeisaurus,Omeisaurus,dinosaur,Ázsia,Mezozoikum,Jura,középső-jura,169,159,6.60,null,20,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,6.60,null,ismeretlen,unknown,
79f77dcc-7fb5-4690-8e64-931ab6a217a7,Azendohsaurus,Azendohsaurus,dinosaur,Afrika,Mezozoikum,Triász,késő-triász,227,221,0.59,null,1.8,null,null,null,null,null,null,common,2026-06-30 05:45:11.276302+00,2026-06-30 05:45:11.276302+00,null,100,bonus,null,null,null,0.59,null,ismeretlen,unknown,
9a537790-b54f-472e-9a97-3ba610dfc7ac,Concavenator,Concavenator corcovatus,dinosaur,Európa,Mezozoikum,Kréta,kora-kréta,130.0,130.0,null,2.28,null,6.0,null,700.0,2010,Francisco Ortega csapata,"Ezt a különleges ragadozót a háta közepén végighúzódó, magas csigolyákból kialakult jellegzetes púp különbözteti meg minden más theropodától. Az alkarján talált apró, dudorszerű kiemelkedések egyesek szerint tollszerű képződmények rögzítési pontjai lehettek, ami felvetette a tollasodás kérdését olyan dinoszauruszoknál is, amelyek nem álltak közel a madarakhoz. A híres Las Hoyas lelőhelyről, Spanyolország egyik leggazdagabb kréta kori fosszíliatárából került elő.",common,2026-06-28 05:04:05.68662+00,2026-06-28 05:04:05.68662+00,"Saurischia (Theropoda, Carcharodontosauria)",3,középiskola,2,2.28,2.28,null,"Saurischia (Theropodák, Carcharodontoszauruszok)",ragadozó,carnivore,corcovatus
